origin_airport_code,origin_airport,origin_airport_id,origin_airport_latitude,origin_airport_longitude,origin_city,origin_country,destination_airport_code,destination_airport,destination_airport_id,destination_airport_latitude,destination_airport_longitude,destination_city,destination_country
PEK,Beijing Capital International Airport,3364,40.080101013183594,116.58499908447266,Beijing,China,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
PEK,Beijing Capital International Airport,3364,40.080101013183594,116.58499908447266,Beijing,China,HNL,Daniel K Inouye International Airport,3728,21.32062,-157.924228,Honolulu,United States
PEK,Beijing Capital International Airport,3364,40.080101013183594,116.58499908447266,Beijing,China,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
PEK,Beijing Capital International Airport,3364,40.080101013183594,116.58499908447266,Beijing,China,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
PEK,Beijing Capital International Airport,3364,40.080101013183594,116.58499908447266,Beijing,China,JFK,John F Kennedy International Airport,3797,40.63980103,-73.77890015,New York,United States
PEK,Beijing Capital International Airport,3364,40.080101013183594,116.58499908447266,Beijing,China,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
PEK,Beijing Capital International Airport,3364,40.080101013183594,116.58499908447266,Beijing,China,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
PEK,Beijing Capital International Airport,3364,40.080101013183594,116.58499908447266,Beijing,China,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
PGA,Page Municipal Airport,4124,36.92610168,-111.447998,Page,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
PHC,Port Harcourt International Airport,275,5.0154900550842285,6.949590206,Port Hartcourt,Nigeria,LOS,Murtala Muhammed International Airport,273,6.5773701667785645,3.321160078048706,Lagos,Nigeria
PHL,Philadelphia International Airport,3752,39.87189865112305,-75.2410965,Philadelphia,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
PHL,Philadelphia International Airport,3752,39.87189865112305,-75.2410965,Philadelphia,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
PHL,Philadelphia International Airport,3752,39.87189865112305,-75.2410965,Philadelphia,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
PHL,Philadelphia International Airport,3752,39.87189865112305,-75.2410965,Philadelphia,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
PHL,Philadelphia International Airport,3752,39.87189865112305,-75.2410965,Philadelphia,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
PHL,Philadelphia International Airport,3752,39.87189865112305,-75.2410965,Philadelphia,United States,YYZ,Lester B. Pearson International Airport,193,43.67720032,-79.63059998,Toronto,Canada
PHX,Phoenix Sky Harbor International Airport,3462,33.43429946899414,-112.012001,Phoenix,United States,CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States
PHX,Phoenix Sky Harbor International Airport,3462,33.43429946899414,-112.012001,Phoenix,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
PHX,Phoenix Sky Harbor International Airport,3462,33.43429946899414,-112.012001,Phoenix,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
PHX,Phoenix Sky Harbor International Airport,3462,33.43429946899414,-112.012001,Phoenix,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
PHX,Phoenix Sky Harbor International Airport,3462,33.43429946899414,-112.012001,Phoenix,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
PHX,Phoenix Sky Harbor International Airport,3462,33.43429946899414,-112.012001,Phoenix,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
PHX,Phoenix Sky Harbor International Airport,3462,33.43429946899414,-112.012001,Phoenix,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
PHX,Phoenix Sky Harbor International Airport,3462,33.43429946899414,-112.012001,Phoenix,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
PHX,Phoenix Sky Harbor International Airport,3462,33.43429946899414,-112.012001,Phoenix,United States,SOW,Show Low Regional Airport,7078,34.26549912,-110.0059967,Show Low,United States
PIA,General Wayne A. Downing Peoria International Airport,4046,40.664199829100006,-89.69329834,Peoria,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
PIA,General Wayne A. Downing Peoria International Airport,4046,40.664199829100006,-89.69329834,Peoria,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
PIR,Pierre Regional Airport,5761,44.38270187,-100.2860031,Pierre,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
PIR,Pierre Regional Airport,5761,44.38270187,-100.2860031,Pierre,United States,HON,Huron Regional Airport,3491,44.38520050048828,-98.22850037,Huron,United States
PIT,Pittsburgh International Airport,3570,40.49150085,-80.23290253,Pittsburgh,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
PIT,Pittsburgh International Airport,3570,40.49150085,-80.23290253,Pittsburgh,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
PIT,Pittsburgh International Airport,3570,40.49150085,-80.23290253,Pittsburgh,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
PIT,Pittsburgh International Airport,3570,40.49150085,-80.23290253,Pittsburgh,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
PIT,Pittsburgh International Airport,3570,40.49150085,-80.23290253,Pittsburgh,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
PIT,Pittsburgh International Airport,3570,40.49150085,-80.23290253,Pittsburgh,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
PIT,Pittsburgh International Airport,3570,40.49150085,-80.23290253,Pittsburgh,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
PIT,Pittsburgh International Airport,3570,40.49150085,-80.23290253,Pittsburgh,United States,YYZ,Lester B. Pearson International Airport,193,43.67720032,-79.63059998,Toronto,Canada
PKB,Mid Ohio Valley Regional Airport,4114,39.34510040283203,-81.43920135,PARKERSBURG,United States,CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States
PLS,Providenciales Airport,1754,21.77359962463379,-72.26589966,Providenciales,Turks and Caicos Islands,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
PNI,Pohnpei International Airport,2255,6.985099792480469,158.20899963378906,Pohnpei,Micronesia,KSA,Kosrae International Airport,2257,5.35698,162.957993,Kosrae,Micronesia
PNI,Pohnpei International Airport,2255,6.985099792480469,158.20899963378906,Pohnpei,Micronesia,KWA,Bucholz Army Air Field,2251,8.720120429992676,167.73199462890625,Kwajalein,Marshall Islands
PNI,Pohnpei International Airport,2255,6.985099792480469,158.20899963378906,Pohnpei,Micronesia,TKK,Chuuk International Airport,2254,7.461870193481445,151.84300231933594,Chuuk,Micronesia
PNS,Pensacola Regional Airport,3564,30.47340012,-87.18659973,Pensacola,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
PNS,Pensacola Regional Airport,3564,30.47340012,-87.18659973,Pensacola,United States,MCO,Orlando International Airport,3878,28.429399490356445,-81.30899811,Orlando,United States
PNS,Pensacola Regional Airport,3564,30.47340012,-87.18659973,Pensacola,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
PNS,Pensacola Regional Airport,3564,30.47340012,-87.18659973,Pensacola,United States,TPA,Tampa International Airport,3646,27.975500106811523,-82.53320313,Tampa,United States
POP,Gregorio Luperon International Airport,1761,19.75790023803711,-70.56999969,Puerto Plata,Dominican Republic,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
POS,Piarco International Airport,2902,10.595399856567383,-61.33720016,Port-of-spain,Trinidad and Tobago,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
POS,Piarco International Airport,2902,10.595399856567383,-61.33720016,Port-of-spain,Trinidad and Tobago,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
PRG,Václav Havel Airport Prague,1587,50.1008,14.26,Prague,Czech Republic,BRU,Brussels Airport,302,50.901401519800004,4.48443985,Brussels,Belgium
PSC,Tri Cities Airport,6133,46.26470184326172,-119.1190033,Pasco,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
PSC,Tri Cities Airport,6133,46.26470184326172,-119.1190033,Pasco,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
PSP,Palm Springs International Airport,3839,33.82970047,-116.5070038,Palm Springs,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
PSP,Palm Springs International Airport,3839,33.82970047,-116.5070038,Palm Springs,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
PSP,Palm Springs International Airport,3839,33.82970047,-116.5070038,Palm Springs,United States,LAS,McCarran International Airport,3877,36.08010101,-115.1520004,Las Vegas,United States
PSP,Palm Springs International Airport,3839,33.82970047,-116.5070038,Palm Springs,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
PSP,Palm Springs International Airport,3839,33.82970047,-116.5070038,Palm Springs,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
PTY,Tocumen International Airport,1871,9.071359634,-79.38349915,Panama City,Panama,BOS,General Edward Lawrence Logan International Airport,3448,42.36429977,-71.00520325,Boston,United States
PTY,Tocumen International Airport,1871,9.071359634,-79.38349915,Panama City,Panama,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
PTY,Tocumen International Airport,1871,9.071359634,-79.38349915,Panama City,Panama,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
PTY,Tocumen International Airport,1871,9.071359634,-79.38349915,Panama City,Panama,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
PTY,Tocumen International Airport,1871,9.071359634,-79.38349915,Panama City,Panama,JFK,John F Kennedy International Airport,3797,40.63980103,-73.77890015,New York,United States
PTY,Tocumen International Airport,1871,9.071359634,-79.38349915,Panama City,Panama,LAS,McCarran International Airport,3877,36.08010101,-115.1520004,Las Vegas,United States
PTY,Tocumen International Airport,1871,9.071359634,-79.38349915,Panama City,Panama,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
PTY,Tocumen International Airport,1871,9.071359634,-79.38349915,Panama City,Panama,MCO,Orlando International Airport,3878,28.429399490356445,-81.30899811,Orlando,United States
PTY,Tocumen International Airport,1871,9.071359634,-79.38349915,Panama City,Panama,MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States
PTY,Tocumen International Airport,1871,9.071359634,-79.38349915,Panama City,Panama,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
PUB,Pueblo Memorial Airport,3527,38.289100646972656,-104.4970016,Pueblo,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
PUJ,Punta Cana International Airport,1760,18.567399978599997,-68.36340332,Punta Cana,Dominican Republic,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
PUJ,Punta Cana International Airport,1760,18.567399978599997,-68.36340332,Punta Cana,Dominican Republic,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
PUJ,Punta Cana International Airport,1760,18.567399978599997,-68.36340332,Punta Cana,Dominican Republic,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
PVD,Theodore Francis Green State Airport,3641,41.732601,-71.420403,Providence,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
PVD,Theodore Francis Green State Airport,3641,41.732601,-71.420403,Providence,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
PVD,Theodore Francis Green State Airport,3641,41.732601,-71.420403,Providence,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
PVG,Shanghai Pudong International Airport,3406,31.143400192260742,121.80500030517578,Shanghai,China,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
PVG,Shanghai Pudong International Airport,3406,31.143400192260742,121.80500030517578,Shanghai,China,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
PVG,Shanghai Pudong International Airport,3406,31.143400192260742,121.80500030517578,Shanghai,China,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
PVG,Shanghai Pudong International Airport,3406,31.143400192260742,121.80500030517578,Shanghai,China,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
PVR,Licenciado Gustavo Díaz Ordaz International Airport,1836,20.680099487304688,-105.2539978,Puerto Vallarta,Mexico,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
PVR,Licenciado Gustavo Díaz Ordaz International Airport,1836,20.680099487304688,-105.2539978,Puerto Vallarta,Mexico,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
PVR,Licenciado Gustavo Díaz Ordaz International Airport,1836,20.680099487304688,-105.2539978,Puerto Vallarta,Mexico,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
PVR,Licenciado Gustavo Díaz Ordaz International Airport,1836,20.680099487304688,-105.2539978,Puerto Vallarta,Mexico,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
PVR,Licenciado Gustavo Díaz Ordaz International Airport,1836,20.680099487304688,-105.2539978,Puerto Vallarta,Mexico,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
PVR,Licenciado Gustavo Díaz Ordaz International Airport,1836,20.680099487304688,-105.2539978,Puerto Vallarta,Mexico,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
QRO,Querétaro Intercontinental Airport,1838,20.6173,-100.185997,Queretaro,Mexico,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
RAP,Rapid City Regional Airport,4087,44.04529953,-103.0569992,Rapid City,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
RAP,Rapid City Regional Airport,4087,44.04529953,-103.0569992,Rapid City,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
RDD,Redding Municipal Airport,4098,40.50899887,-122.2929993,Redding,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
RDM,Roberts Field,4103,44.2541008,-121.1500015,Redmond-Bend,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
RDM,Roberts Field,4103,44.2541008,-121.1500015,Redmond-Bend,United States,PDX,Portland International Airport,3720,45.58869934,-122.5979996,Portland,United States
RDM,Roberts Field,4103,44.2541008,-121.1500015,Redmond-Bend,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
RDU,Raleigh Durham International Airport,3626,35.877601623535156,-78.78749847,Raleigh-durham,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
RDU,Raleigh Durham International Airport,3626,35.877601623535156,-78.78749847,Raleigh-durham,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
RDU,Raleigh Durham International Airport,3626,35.877601623535156,-78.78749847,Raleigh-durham,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
RDU,Raleigh Durham International Airport,3626,35.877601623535156,-78.78749847,Raleigh-durham,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
RDU,Raleigh Durham International Airport,3626,35.877601623535156,-78.78749847,Raleigh-durham,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
REP,Siem Reap International Airport,3035,13.410699844400002,103.8130035,Siem-reap,Cambodia,ICN,Incheon International Airport,3930,37.46910095214844,126.45099639892578,Seoul,South Korea
RIC,Richmond International Airport,3608,37.50519943237305,-77.31970215,Richmond,United States,CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States
RIC,Richmond International Airport,3608,37.50519943237305,-77.31970215,Richmond,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
RIC,Richmond International Airport,3608,37.50519943237305,-77.31970215,Richmond,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
RIC,Richmond International Airport,3608,37.50519943237305,-77.31970215,Richmond,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
RIC,Richmond International Airport,3608,37.50519943237305,-77.31970215,Richmond,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
RKS,Southwest Wyoming Regional Airport,5766,41.5942,-109.065001,Rock Springs,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
RNO,Reno Tahoe International Airport,3807,39.49909973144531,-119.7679977,Reno,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
RNO,Reno Tahoe International Airport,3807,39.49909973144531,-119.7679977,Reno,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
RNO,Reno Tahoe International Airport,3807,39.49909973144531,-119.7679977,Reno,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
ROA,Roanoke–Blacksburg Regional Airport,4016,37.3255,-79.975403,Roanoke VA,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
ROA,Roanoke–Blacksburg Regional Airport,4016,37.3255,-79.975403,Roanoke VA,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
ROB,Roberts International Airport,1063,6.23379,-10.3623,Monrovia,Liberia,BRU,Brussels Airport,302,50.901401519800004,4.48443985,Brussels,Belgium
ROC,Greater Rochester International Airport,3622,43.118900299072266,-77.67240143,Rochester,United States,CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States
ROC,Greater Rochester International Airport,3622,43.118900299072266,-77.67240143,Rochester,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
ROC,Greater Rochester International Airport,3622,43.118900299072266,-77.67240143,Rochester,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
ROC,Greater Rochester International Airport,3622,43.118900299072266,-77.67240143,Rochester,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
ROP,Rota International Airport,2243,14.174300193786621,145.2429962158203,Rota,Northern Mariana Islands,GUM,Antonio B. Won Pat International Airport,2246,13.48340034,144.7960052,Agana,Guam
ROP,Rota International Airport,2243,14.174300193786621,145.2429962158203,Rota,Northern Mariana Islands,SPN,Saipan International Airport,2244,15.119,145.729004,Saipan,Northern Mariana Islands
ROR,Babelthuap Airport,2256,7.36731,134.544236,Babelthuap,Palau,GUM,Antonio B. Won Pat International Airport,2246,13.48340034,144.7960052,Agana,Guam
ROR,Babelthuap Airport,2256,7.36731,134.544236,Babelthuap,Palau,MNL,Ninoy Aquino International Airport,2397,14.5086,121.019997,Manila,Philippines
ROR,Babelthuap Airport,2256,7.36731,134.544236,Babelthuap,Palau,YAP,Yap International Airport,2258,9.49891,138.082993,Yap,Micronesia
RSW,Southwest Florida International Airport,3793,26.53619956970215,-81.75520325,Fort Myers,United States,CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States
RSW,Southwest Florida International Airport,3793,26.53619956970215,-81.75520325,Fort Myers,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
RSW,Southwest Florida International Airport,3793,26.53619956970215,-81.75520325,Fort Myers,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
RSW,Southwest Florida International Airport,3793,26.53619956970215,-81.75520325,Fort Myers,United States,EYW,Key West International Airport,3875,24.556100845336914,-81.75959778,Key West,United States
RSW,Southwest Florida International Airport,3793,26.53619956970215,-81.75520325,Fort Myers,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
RSW,Southwest Florida International Airport,3793,26.53619956970215,-81.75520325,Fort Myers,United States,MCO,Orlando International Airport,3878,28.429399490356445,-81.30899811,Orlando,United States
RSW,Southwest Florida International Airport,3793,26.53619956970215,-81.75520325,Fort Myers,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
RTB,Juan Manuel Galvez International Airport,1774,16.316799,-86.523003,Roatan,Honduras,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
SAF,Santa Fe Municipal Airport,3784,35.61709976,-106.0889969,Santa Fe,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
SAL,Monseñor Óscar Arnulfo Romero International Airport,1892,13.4409,-89.055702,San Salvador,El Salvador,DFW,Dallas Fort Worth International Airport,3670,32.896801,-97.038002,Dallas-Fort Worth,United States
SAL,Monseñor Óscar Arnulfo Romero International Airport,1892,13.4409,-89.055702,San Salvador,El Salvador,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
SAL,Monseñor Óscar Arnulfo Romero International Airport,1892,13.4409,-89.055702,San Salvador,El Salvador,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
SAL,Monseñor Óscar Arnulfo Romero International Airport,1892,13.4409,-89.055702,San Salvador,El Salvador,JFK,John F Kennedy International Airport,3797,40.63980103,-73.77890015,New York,United States
SAL,Monseñor Óscar Arnulfo Romero International Airport,1892,13.4409,-89.055702,San Salvador,El Salvador,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
SAL,Monseñor Óscar Arnulfo Romero International Airport,1892,13.4409,-89.055702,San Salvador,El Salvador,MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States
SAL,Monseñor Óscar Arnulfo Romero International Airport,1892,13.4409,-89.055702,San Salvador,El Salvador,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
SAN,San Diego International Airport,3731,32.73360062,-117.1900024,San Diego,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
SAN,San Diego International Airport,3731,32.73360062,-117.1900024,San Diego,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
SAN,San Diego International Airport,3731,32.73360062,-117.1900024,San Diego,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
SAN,San Diego International Airport,3731,32.73360062,-117.1900024,San Diego,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
SAN,San Diego International Airport,3731,32.73360062,-117.1900024,San Diego,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
SAN,San Diego International Airport,3731,32.73360062,-117.1900024,San Diego,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
SAN,San Diego International Airport,3731,32.73360062,-117.1900024,San Diego,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
SAP,Ramón Villeda Morales International Airport,1772,15.4526,-87.923599,San Pedro Sula,Honduras,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
SAP,Ramón Villeda Morales International Airport,1772,15.4526,-87.923599,San Pedro Sula,Honduras,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
SAP,Ramón Villeda Morales International Airport,1772,15.4526,-87.923599,San Pedro Sula,Honduras,MIA,Miami International Airport,3576,25.79319953918457,-80.29060364,Miami,United States
SAT,San Antonio International Airport,3621,29.533700942993164,-98.46980286,San Antonio,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
SAT,San Antonio International Airport,3621,29.533700942993164,-98.46980286,San Antonio,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
SAT,San Antonio International Airport,3621,29.533700942993164,-98.46980286,San Antonio,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
SAT,San Antonio International Airport,3621,29.533700942993164,-98.46980286,San Antonio,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
SAT,San Antonio International Airport,3621,29.533700942993164,-98.46980286,San Antonio,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
SAT,San Antonio International Airport,3621,29.533700942993164,-98.46980286,San Antonio,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
SAT,San Antonio International Airport,3621,29.533700942993164,-98.46980286,San Antonio,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
SAV,Savannah Hilton Head International Airport,3613,32.12760162,-81.20210266,Savannah,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
SAV,Savannah Hilton Head International Airport,3613,32.12760162,-81.20210266,Savannah,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
SAV,Savannah Hilton Head International Airport,3613,32.12760162,-81.20210266,Savannah,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
SAV,Savannah Hilton Head International Airport,3613,32.12760162,-81.20210266,Savannah,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
SBA,Santa Barbara Municipal Airport,3949,34.42620087,-119.8399963,Santa Barbara,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
SBA,Santa Barbara Municipal Airport,3949,34.42620087,-119.8399963,Santa Barbara,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
SBA,Santa Barbara Municipal Airport,3949,34.42620087,-119.8399963,Santa Barbara,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
SBN,South Bend Regional Airport,4359,41.70869827270508,-86.31729889,South Bend,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
SBP,San Luis County Regional Airport,5768,35.236801147499996,-120.6419983,San Luis Obispo,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
SBP,San Luis County Regional Airport,5768,35.236801147499996,-120.6419983,San Luis Obispo,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
SCE,University Park Airport,4318,40.84930038,-77.84870148,State College Pennsylvania,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
SCE,University Park Airport,4318,40.84930038,-77.84870148,State College Pennsylvania,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
SDF,Louisville International Standiford Field,4014,38.1744,-85.736,Louisville,United States,CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States
SDF,Louisville International Standiford Field,4014,38.1744,-85.736,Louisville,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
